"","country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share","error"
"1139","GUY",2026,17.5,28.366,35404.993,87.335,109005.609,0.041,NA
"1140","GUY",2027,21,29.4,36585.812,107.621,133923.2,0.048,NA
"1141","GUY",2028,13.5,30.55,37902.902,124.354,154283.45,0.052,NA
"1142","GUY",2029,11.9,31.81,39347.368,141.73,175314.793,0.057,NA
"1143","HTI",2012,0.5,13.709,1316.496,29.52,2834.882,0.03,NA
"1144","HTI",2013,4.3,14.904,1408.807,31.321,2960.619,0.031,NA
"1145","HTI",2014,1.7,15.137,1408.669,32.416,3016.614,0.03,NA
"1146","HTI",2015,2.6,14.831,1359.209,33.555,3075.08,0.03,NA
"1147","HTI",2016,1.8,13.996,1263.434,34.488,3113.143,0.029,NA
"1148","HTI",2017,2.5,15.036,1337.16,35.986,3200.275,0.029,NA
"1149","HTI",2018,1.7,16.454,1441.864,35.156,3080.717,0.027,NA
"1150","HTI",2019,-1.7,14.787,1277.213,35.396,3057.23,0.025,NA
"1151","HTI",2020,-3.3,14.508,1235.476,34.892,2971.271,0.025,NA
"1152","HTI",2021,-1.8,21.017,1765.242,35.773,3004.659,0.023,NA
"1153","HTI",2022,-1.7,19.826,1643.221,37.679,3122.885,0.022,NA
"1154","HTI",2023,-1.9,19.603,1603.278,38.307,3132.982,0.021,NA
"1155","HTI",2024,-4,26.274,2120.413,37.654,3038.798,0.019,NA
"1156","HTI",2025,1,30.57,2434.525,38.721,3083.626,0.019,NA
"1157","HTI",2026,1.5,33.125,2603.097,40.031,3145.809,0.019,NA
"1158","HTI",2027,1.5,34.106,2644.733,41.378,3208.669,0.018,NA
"1159","HTI",2028,1.5,35.613,2725.062,42.769,3272.636,0.018,NA
"1160","HTI",2029,1.5,37.444,2827.274,44.206,3337.916,0.018,NA
"1161","HND",2012,4.1,18.399,2129.351,41.912,4850.5,0.043,NA
"1162","HND",2013,2.8,18.37,2087.834,43.815,4979.801,0.043,NA
"1163","HND",2014,3.1,19.617,2190.499,45.941,5129.899,0.043,NA
"1164","HND",2015,3.8,20.834,2286.213,48.148,5283.507,0.043,NA
"1165","HND",2016,3.9,21.564,2325.495,50.498,5445.688,0.043,NA
"1166","HND",2017,4.8,22.982,2435.621,53.892,5711.331,0.044,NA
"1167","HND",2018,3.8,23.907,2489.849,55.011,5729.331,0.042,NA
"1168","HND",2019,2.6,24.711,2529.203,57.523,5887.529,0.041,NA
"1169","HND",2020,-9,23.19,2332.526,54.491,5480.914,0.039,NA
"1170","HND",2021,12.6,27.95,2762.804,63.828,6309.195,0.041,NA
"1171","HND",2022,4.1,31.233,3033.97,71.212,6917.546,0.041,NA
"1172","HND",2023,3.6,34.229,3267.648,76.418,7295.076,0.041,NA
"1173","HND",2024,3.6,36.735,3446.298,81.06,7604.664,0.042,NA
"1174","HND",2025,3.5,38.983,3594.081,85.421,7875.471,0.042,NA
"1175","HND",2026,3.7,41.121,3725.725,90.265,8178.355,0.042,NA
"1176","HND",2027,3.8,43.494,3872.714,95.416,8495.864,0.042,NA
"1177","HND",2028,3.8,46.039,4028.495,100.858,8825.296,0.043,NA
"1178","HND",2029,3.8,48.748,4191.953,106.61,9167.607,0.043,NA
"1179","JAM",2012,-0.5,14.765,5448.456,24.8,9151.103,0.025,NA
"1180","JAM",2013,0.2,14.213,5238.147,25.278,9316.085,0.025,NA
"1181","JAM",2014,0.6,13.865,5105.511,25.866,9524.825,0.024,NA
"1182","JAM",2015,0.9,14.154,5204.825,26.333,9683.173,0.023,NA
"1183","JAM",2016,1.5,14.108,5183.462,26.982,9913.649,0.023,NA
"1184","JAM",2017,0.7,14.755,5413.03,27.651,10144.014,0.022,NA
"1185","JAM",2018,1.8,15.648,5729.757,28.3,10362.742,0.022,NA
"1186","JAM",2019,1,15.808,5781.785,28.469,10412.425,0.02,NA
"1187","JAM",2020,-9.9,13.885,5072.599,25.452,9298.4,0.018,NA
"1188","JAM",2021,4.6,14.674,5354.83,27.177,9917.426,0.017,NA
"1189","JAM",2022,5.2,17.003,6197.798,30.635,11166.521,0.018,NA
"1190","JAM",2023,2.6,19.315,7032.24,32.564,11856.177,0.018,NA
"1191","JAM",2024,1.3,20.586,7486.621,33.775,12283.257,0.017,NA
"1192","JAM",2025,2.1,21.586,7841.249,35.111,12754.526,0.017,NA
"1193","JAM",2026,1.6,22.33,8102.466,36.335,13184.062,0.017,NA
"1194","JAM",2027,1.6,23.09,8368.852,37.594,13625.614,0.017,NA
"1195","JAM",2028,1.6,23.884,8646.61,38.896,14081.312,0.016,NA
"1196","JAM",2029,1.6,24.705,8933.692,40.243,14552.417,0.016,NA
"1197","MEX",2012,3.6,1255.11,10631.077,2140.347,18129.239,2.193,NA
"1198","MEX",2013,0.9,1327.436,11099.184,2195.324,18355.915,2.142,NA
"1199","MEX",2014,2.5,1364.508,11272.395,2289.484,18913.756,2.123,NA
"1200","MEX",2015,2.7,1213.294,9915.089,2373.175,19393.676,2.11,NA
"1201","MEX",2016,1.8,1112.233,8999.57,2438.189,19728.461,2.082,NA
"1202","MEX",2017,1.9,1190.721,9542.783,2528.308,20262.587,2.044,NA
"1203","MEX",2018,2,1256.3,9970.967,2606.266,20685.338,1.981,NA
"1204","MEX",2019,-0.4,1305.2,10259.746,2638.742,20742.271,1.892,NA
"1205","MEX",2020,-8.4,1120.832,8742.217,2453.576,19137.29,1.764,NA
"1206","MEX",2021,6,1313.07,10180.182,2677.522,20758.733,1.722,NA
"1207","MEX",2022,3.7,1463.324,11259.75,2974.232,22885.648,1.727,NA
"1208","MEX",2023,3.2,1788.821,13641.033,3179.864,24248.718,1.726,NA
"1209","MEX",2024,1.5,1848.125,13971.898,3303.067,24971.323,1.698,NA
"1210","MEX",2025,1.3,1817.818,13630.15,3408.412,25556.557,1.667,NA
"1211","MEX",2026,2,1905.278,14175.409,3541.04,26345.599,1.647,NA
"1212","MEX",2027,2.3,1994.119,14728.524,3688.032,27239.728,1.633,NA
"1213","MEX",2028,2.1,2085.533,15298.625,3835.472,28135.47,1.618,NA
"1214","MEX",2029,2.1,2176.05,15860.329,3987.362,29062.233,1.603,NA
"1215","NIC",2012,6.5,10.532,1728.147,29.067,4769.537,0.03,NA
"1216","NIC",2013,4.9,10.983,1783.56,31.019,5037.228,0.03,NA
"1217","NIC",2014,4.8,11.88,1909.424,33.069,5314.893,0.031,NA
"1218","NIC",2015,4.8,12.757,2029.124,34.976,5563.345,0.031,NA
"1219","NIC",2016,4.6,13.286,2091.463,36.919,5811.748,0.032,NA
"1220","NIC",2017,4.6,13.786,2147.856,39.321,6126.156,0.032,NA
"1221","NIC",2018,-3.4,13.025,2008.404,37.986,5857.122,0.029,NA
"1222","NIC",2019,-2.9,12.713,1940.115,38.779,5917.896,0.028,NA
"1223","NIC",2020,-1.8,12.682,1952.183,41.035,6316.56,0.029,NA
"1224","NIC",2021,10.3,14.145,2163.083,47.095,7201.746,0.03,NA
"1225","NIC",2022,3.8,15.671,2371.681,52.345,7922.05,0.03,NA
"1226","NIC",2023,4.6,17.843,2672.628,56.697,8492.336,0.031,NA
"1227","NIC",2024,4,19.412,2877.647,60.374,8949.812,0.031,NA
"1228","NIC",2025,3.8,20.956,3074.454,63.807,9361.174,0.031,NA
"1229","NIC",2026,3.5,22.557,3275.227,67.265,9766.881,0.031,NA
"1230","NIC",2027,3.5,24.28,3489.111,70.899,10188.339,0.031,NA
"1231","NIC",2028,3.5,26.135,3716.963,74.725,10627.498,0.032,NA
"1232","NIC",2029,3.5,28.132,3959.694,78.759,11085.715,0.032,NA
"1233","PAN",2012,9.8,41.902,11063.257,97.527,25749.558,0.1,NA
"1234","PAN",2013,6.9,47.261,12273.18,106.034,27536.024,0.103,NA
"1235","PAN",2014,5.1,51.74,13221.567,113.347,28964.649,0.105,NA
"1236","PAN",2015,5.7,56.062,14102.156,120.957,30426.259,0.108,NA
"1237","PAN",2016,5,60.017,14866.506,128.154,31744.641,0.109,NA
"1238","PAN",2017,5.6,64.468,15731.102,137.743,33611.253,0.111,NA
"1239","PAN",2018,3.7,67.294,16181.217,135.259,32523.617,0.103,NA
"1240","PAN",2019,3.3,69.722,16526.419,140.645,33337.593,0.101,NA
"1241","PAN",2020,-17.7,57.087,13342.722,116.046,27123.037,0.083,NA
"1242","PAN",2021,15.8,67.407,15540.795,134.436,30994.566,0.086,NA
"1243","PAN",2022,10.8,76.523,17409.626,159.588,36307.886,0.093,NA
"1244","PAN",2023,7.3,83.382,18725.739,177.428,39846.203,0.096,NA
"1245","PAN",2024,2.5,87.347,19369.476,186.209,41292.258,0.096,NA
"1246","PAN",2025,3,91.731,20092.051,195.279,42772.292,0.096,NA
"1247","PAN",2026,4,97.309,21058.048,206.859,44765.321,0.096,NA
"1248","PAN",2027,4,103.225,22070.49,219.087,46842.796,0.097,NA
"1249","PAN",2028,4,109.501,23131.608,232.026,49014.446,0.098,NA
"1250","PAN",2029,4,116.159,24243.743,245.733,51287.361,0.099,NA
"1251","PRY",2012,-0.7,33.296,5153.417,64.346,9959.053,0.066,NA
"1252","PRY",2013,8.3,38.651,5892.846,70.868,10804.665,0.069,NA
"1253","PRY",2014,5.3,40.378,6065.282,75.925,11404.85,0.07,NA
"1254","PRY",2015,3,36.211,5360.077,78.895,11678.249,0.07,NA
"1255","PRY",2016,4.3,36.09,5265.061,83.044,12115.241,0.071,NA
"1256","PRY",2017,4.8,38.997,5608.156,88.598,12741.175,0.072,NA
"1257","PRY",2018,3.2,40.225,5703.324,90.877,12884.952,0.069,NA
"1258","PRY",2019,-0.4,37.925,5302.239,92.185,12888.199,0.066,NA
"1259","PRY",2020,-0.8,35.432,4885.396,94.492,13028.592,0.068,NA
"1260","PRY",2021,4,39.951,5433.251,102.978,14004.772,0.066,NA
"1261","PRY",2022,0.2,41.953,5628.472,110.514,14826.675,0.064,NA
"1262","PRY",2023,4.7,42.955,5685.818,119.888,15869.085,0.065,NA
"1263","PRY",2024,3.8,44.937,5869.329,127.416,16642.23,0.065,NA
"1264","PRY",2025,3.8,46.803,6032.681,134.661,17357.128,0.066,NA
"1265","PRY",2026,3.5,49.318,6273.216,141.961,18057.323,0.066,NA
"1266","PRY",2027,3.5,52.016,6529.357,149.629,18782.388,0.066,NA
"1267","PRY",2028,3.5,54.874,6797.567,157.704,19535.675,0.067,NA
"1268","PRY",2029,3.5,57.896,7077.535,166.218,20319.406,0.067,NA
"1269","PER",2012,6.1,193.276,6638.829,316.387,10867.551,0.324,NA
"1270","PER",2013,5.9,203.042,6920.082,340.604,11608.456,0.332,NA
"1271","PER",2014,2.4,203.785,6880.901,354.791,11979.71,0.329,NA
"1272","PER",2015,3.3,192.85,6436.053,369.73,12339.149,0.329,NA
"1273","PER",2016,4,196.348,6453.923,387.999,12753.476,0.331,NA
"1274","PER",2017,2.5,216.578,6992.244,404.895,13072.09,0.327,NA
"1275","PER",2018,4,227.583,7210.677,426.577,13515.512,0.324,NA
"1276","PER",2019,2.2,233.004,7251.682,449.103,13977.26,0.322,NA
"1277","PER",2020,-10.9,206.461,6328.104,422.98,12964.509,0.304,NA
"1278","PER",2021,13.4,226.372,6852.501,506.693,15338.055,0.326,NA
"1279","PER",2022,2.7,244.273,7314.211,557.386,16689.71,0.324,NA
"1280","PER",2023,-0.6,266.912,7912.956,574.258,17024.651,0.312,NA
"1281","PER",2024,3,283.309,8315.915,605.57,17775.18,0.311,NA
"1282","PER",2025,2.6,294.898,8570.382,632.732,18388.591,0.309,NA
"1283","PER",2026,2.3,306.474,8818.611,659.445,18975.164,0.307,NA
"1284","PER",2027,2.3,318.954,9086.868,687.077,19574.522,0.304,NA
"1285","PER",2028,2.3,332.713,9384.99,715.95,20195.152,0.302,NA
"1286","PER",2029,2.3,347.63,9708.687,745.957,20833.227,0.3,NA
"1287","KNA",2012,-0.5,0.825,17293.961,1.091,22855.667,0.001,NA
"1288","KNA",2013,5.7,0.875,18315.992,1.173,24550.345,0.001,NA
"1289","KNA",2014,7.6,0.953,19944.975,1.284,26860.166,0.001,NA
"1290","KNA",2015,0.7,0.957,20025.807,1.305,27303.711,0.001,NA
"1291","KNA",2016,3.9,1.007,21079.443,1.369,28642.162,0.001,NA
"1292","KNA",2017,0,1.058,22147.971,1.393,29161.227,0.001,NA
"1293","KNA",2018,2.1,1.076,22533.727,1.447,30300.523,0.001,NA
"1294","KNA",2019,4.1,1.107,23205.126,1.524,31944.707,0.001,NA
"1295","KNA",2020,-14.6,0.884,18553.579,1.281,26883.464,0.001,NA
"1296","KNA",2021,-1.7,0.859,18035.552,1.258,26419.667,0.001,NA
"1297","KNA",2022,10.5,0.981,20593.177,1.489,31248.216,0.001,NA
"1298","KNA",2023,2.3,1.056,22106.297,1.578,33051.45,0.001,NA
"1299","KNA",2024,4.4,1.158,24202.606,1.688,35275.591,0.001,NA
"1300","KNA",2025,4.3,1.223,25514.123,1.793,37396.32,0.001,NA
"1301","KNA",2026,3.8,1.295,26979.316,1.895,39471.031,0.001,NA
"1302","KNA",2027,3.1,1.363,28342.825,1.99,41382.039,0.001,NA
"1303","KNA",2028,2.9,1.43,29707.424,2.084,43284.775,0.001,NA
"1304","KNA",2029,2.9,1.501,31145.833,2.183,45287.307,0.001,NA
"1305","LCA",2012,-0.4,1.598,9231.109,2.5,14438.725,0.003,NA
"1306","LCA",2013,-2.2,1.66,9543.638,2.486,14287.71,0.002,NA
"1307","LCA",2014,1.3,1.749,10006.484,2.562,14656.285,0.002,NA
"1308","LCA",2015,-0.2,1.808,10292.738,2.58,14687.987,0.002,NA
"1309","LCA",2016,3.8,1.869,10591.886,2.703,15322.905,0.002,NA
"1310","LCA",2017,3.4,1.999,11280.6,2.845,16056.229,0.002,NA
"1311","LCA",2018,2.9,2.061,11585.786,3.086,17348.082,0.002,NA
"1312","LCA",2019,-0.7,2.095,11733.226,3.324,18613.405,0.002,NA
"1313","LCA",2020,-24.4,1.499,8364.868,2.658,14830.239,0.002,NA
"1314","LCA",2021,11.6,1.867,10393.385,3.41,18981.093,0.002,NA
"1315","LCA",2022,20.4,2.343,12958.677,4.398,24326.616,0.003,NA
"1316","LCA",2023,2.2,2.43,13358.349,4.657,25597.791,0.003,NA
"1317","LCA",2024,3.9,2.569,14034.389,4.952,27051.657,0.003,NA
"1318","LCA",2025,2.6,2.682,14561.009,5.173,28080.385,0.003,NA
"1319","LCA",2026,2.3,2.808,15147.378,5.392,29085.38,0.003,NA
"1320","LCA",2027,1.8,2.93,15703.7,5.589,29958.689,0.002,NA
"1321","LCA",2028,1.5,3.048,16235.453,5.777,30771.523,0.002,NA
"1322","LCA",2029,1.5,3.171,16785.213,5.971,31606.772,0.002,NA
"1323","VCT",2012,1.1,0.73,6686.015,1.186,10866.046,0.001,NA
"1324","VCT",2013,2.5,0.765,6988.344,1.236,11297.384,0.001,NA
"1325","VCT",2014,1.1,0.771,7028.297,1.272,11599.488,0.001,NA
"1326","VCT",2015,2.8,0.787,7154.784,1.32,12005.986,0.001,NA
"1327","VCT",2016,4.1,0.814,7390.469,1.388,12594.509,0.001,NA
"1328","VCT",2017,1.5,0.844,7643.104,1.434,12989.216,0.001,NA
"1329","VCT",2018,3.2,0.884,8001.555,1.541,13946.354,0.001,NA
"1330","VCT",2019,0.7,0.91,8231.638,1.598,14446.349,0.001,NA
"1331","VCT",2020,-4.3,0.865,7810.304,1.588,14343.262,0.001,NA
"1332","VCT",2021,2.1,0.889,8021.73,1.666,15039.353,0.001,NA
"1333","VCT",2022,3.1,0.989,8921.9,1.84,16599.59,0.001,NA
"1334","VCT",2023,5.8,1.083,9757.972,2.017,18174.58,0.001,NA
"1335","VCT",2024,4.5,1.173,10557.854,2.158,19425.032,0.001,NA
"1336","VCT",2025,4,1.245,11193.648,2.286,20546.688,0.001,NA
"1337","VCT",2026,2.8,1.305,11719.012,2.393,21490.565,0.001,NA
"1338","VCT",2027,2.7,1.366,12256.539,2.503,22451.9,0.001,NA
"1339","VCT",2028,2.7,1.431,12818.72,2.618,23455.168,0.001,NA
"1340","VCT",2029,2.7,1.498,13406.688,2.738,24503.547,0.001,NA
"1341","SUR",2012,2.7,5.332,9767.349,10.097,18495.197,0.01,NA
"1342","SUR",2013,2.9,5.51,9936.505,10.57,19062.123,0.01,NA
"1343","SUR",2014,0.3,5.612,9966.713,10.781,19148.684,0.01,NA
"1344","SUR",2015,-3.4,5.126,9036.203,10.51,18526.195,0.009,NA
"1345","SUR",2016,-4.9,3.317,5762.414,10.089,17524.165,0.009,NA
"1346","SUR",2017,1.6,3.592,6158.572,10.43,17884.362,0.008,NA
"1347","SUR",2018,4.9,3.996,6772.07,10.705,18140.301,0.008,NA
"1348","SUR",2019,1.2,4.016,6715.747,11.977,20028.379,0.009,NA
"1349","SUR",2020,-16,2.912,4782.092,10.377,17041.996,0.007,NA
"1350","SUR",2021,-2.4,3.084,4987.986,11.314,18299.769,0.007,NA
"1351","SUR",2022,2.4,3.631,5784.332,12.415,19778.375,0.007,NA
"1352","SUR",2023,2.1,3.747,5879.596,13.138,20614.284,0.007,NA
"1353","SUR",2024,3,4.918,7599.512,13.85,21403.829,0.007,NA
"1354","SUR",2025,3,4.957,7544.681,14.523,22104.079,0.007,NA
"1355","SUR",2026,3,5.246,7864.413,15.236,22839.604,0.007,NA
"1356","SUR",2027,3,5.523,8154.67,15.982,23595.361,0.007,NA
"1357","SUR",2028,3,5.724,8323.138,16.763,24375.014,0.007,NA
"1358","SUR",2029,3,5.978,8561.392,17.582,25180.716,0.007,NA
"1359","TTO",2012,5.4,27.335,20325.911,38.677,28760.451,0.04,NA
"1360","TTO",2013,3.5,28.71,21208.309,40.725,30084.04,0.04,NA
"1361","TTO",2014,3.9,29.698,21799.068,43.031,31586.198,0.04,NA
"1362","TTO",2015,-0.8,27.027,19722.777,43.093,31446.936,0.038,NA
"1363","TTO",2016,-7.5,23.723,17220.758,40.228,29202.112,0.034,NA
"1364","TTO",2017,-4.8,24.04,17369.342,38.982,28165.203,0.032,NA
"1365","TTO",2018,-0.6,24.569,17677.747,40.092,28846.617,0.03,NA
"1366","TTO",2019,0.4,23.776,17043.863,40.494,29028.396,0.029,NA
"1367","TTO",2020,-9.1,20.808,14868.061,36.393,26004.521,0.026,NA
"1368","TTO",2021,-1,24.496,17412.427,42.157,29965.6,0.027,NA
"1369","TTO",2022,1.5,30.053,21252.661,45.832,32410.34,0.027,NA
"1370","TTO",2023,1.1,28.024,19718.195,48.025,33790.98,0.026,NA
"1371","TTO",2024,1.6,28.139,19703.041,49.967,34987.234,0.026,NA
"1372","TTO",2025,2.4,29.238,20376.315,52.091,36302.143,0.025,NA
"1373","TTO",2026,1,29.814,20681.952,53.573,37163.42,0.025,NA
"1374","TTO",2027,2.2,30.584,21120.132,55.749,38497.916,0.025,NA
"1375","TTO",2028,2.8,31.573,21704.633,58.384,40135.852,0.025,NA
"1376","TTO",2029,2.8,32.6,22308.936,61.096,41809.337,0.025,NA
"1377","USA",2012,2.3,16253.95,51736.738,16253.95,51736.738,16.656,NA
"1378","USA",2013,2.1,16880.675,53363.904,16880.675,53363.904,16.469,NA
"1379","USA",2014,2.5,17608.125,55263.817,17608.125,55263.817,16.325,NA
"1380","USA",2015,2.9,18295,57006.926,18295,57006.926,16.266,NA
"1381","USA",2016,1.8,18804.9,58179.697,18804.9,58179.697,16.056,NA
"1382","USA",2017,2.5,19612.1,60292.978,19612.1,60292.978,15.853,NA
"1383","USA",2018,3,20656.525,63165.278,20656.525,63165.278,15.698,NA
"1384","USA",2019,2.6,21539.975,65561.32,21539.975,65561.32,15.448,NA
"1385","USA",2020,-2.2,21354.125,64461.618,21354.125,64461.618,15.349,NA
"1386","USA",2021,6.1,23681.175,71257.958,23681.175,71257.958,15.234,NA
"1387","USA",2022,2.5,26006.9,77979.858,26006.9,77979.858,15.097,NA
"1388","USA",2023,2.9,27720.725,82715.1,27720.725,82715.1,15.045,NA
"1389","USA",2024,2.8,29167.779,86601.28,29167.779,86601.28,14.991,NA
"1390","USA",2025,2.2,30337.162,89677.894,30337.162,89677.894,14.837,NA
"1391","USA",2026,2,31526.939,92785.854,31526.939,92785.854,14.663,NA
"1392","USA",2027,2.1,32786.79,96070.128,32786.79,96070.128,14.521,NA
"1393","USA",2028,2.1,34096.034,99467.876,34096.034,99467.876,14.387,NA
"1394","USA",2029,2.1,35457.964,102986.97,35457.964,102986.97,14.256,NA
"1395","URY",2012,3.5,55.938,16325.41,66.446,19392,0.068,NA
"1396","URY",2013,4.6,62.857,18271.525,70.711,20554.544,0.069,NA
"1397","URY",2014,3.2,62.546,18109.936,74.273,21505.257,0.069,NA
"1398","URY",2015,0.4,58.218,16791.911,75.24,21701.337,0.067,NA
"1399","URY",2016,1.7,57.58,16544.81,77.238,22193.45,0.066,NA
"1400","URY",2017,1.7,65.068,18626.981,79.99,22898.651,0.065,NA
"1401","URY",2018,0.2,65.37,18645.281,82.78,23611.196,0.063,NA
"1402","URY",2019,0.9,62.23,17686.109,87.589,24893.528,0.063,NA
"1403","URY",2020,-7.4,53.666,15198.839,87.618,24814.452,0.063,NA
"1404","URY",2021,5.6,60.762,17149.709,100.004,28225.499,0.064,NA
"1405","URY",2022,4.7,70.165,19737.342,112.177,31555.332,0.065,NA
"1406","URY",2023,0.4,77.241,21656.979,116.64,32703.997,0.063,NA
"1407","URY",2024,3.2,82.482,23053.261,123.223,34440.195,0.063,NA
"1408","URY",2025,3,86.423,24080.444,129.252,36013.955,0.063,NA
"1409","URY",2026,2.6,90.427,25120.554,135.042,37514.77,0.063,NA
"1410","URY",2027,2.4,94.785,26252.511,140.824,39003.983,0.062,NA
"1411","URY",2028,2.3,99.514,27480.065,146.703,40510.865,0.062,NA
"1412","URY",2029,2.2,104.371,28735.054,152.681,42035.299,0.061,NA
"1413","VEN",2012,5.6,372.592,12688.11,544.784,18551.879,0.558,NA
"1414","VEN",2013,1.3,258.931,8692.955,561.498,18850.906,0.548,NA
"1415","VEN",2014,-3.9,214.69,7107.443,549.03,18176.005,0.509,NA
"1416","VEN",2015,-6.2,125.449,4096.971,519.651,16970.969,0.462,NA
"1417","VEN",2016,-17,112.915,3676.384,435.197,14169.523,0.372,NA
"1418","VEN",2017,-15.7,115.883,3806.656,373.568,12271.362,0.302,NA
"1419","VEN",2018,-19.7,102.021,3529.72,307.018,10622.181,0.233,NA
"1420","VEN",2019,-27.7,73.003,2624.41,225.73,8114.806,0.162,NA
"1421","VEN",2020,-30,43.788,1566.602,160.123,5728.73,0.115,NA
"1422","VEN",2021,1,57.666,2090.398,169.108,6130.16,0.109,NA
"1423","VEN",2022,8,92.104,3421.754,195.658,7268.848,0.114,NA
"1424","VEN",2023,4,99.203,3737.81,210.817,7943.251,0.114,NA
"1425","VEN",2024,3,106.327,4018.595,222.356,8403.841,0.114,NA
"1426","VEN",2025,3,109.957,4121.901,233.175,8740.9,0.114,NA
"1427","AFG",2012,14,20.293,666.089,67.583,2218.278,0.069,NA
"1428","AFG",2013,5.7,20.17,639.473,72.639,2302.993,0.071,NA
"1429","AFG",2014,2.7,20.616,630.136,75.898,2319.876,0.07,NA
"1430","AFG",2015,1,20.057,594.213,77.358,2291.864,0.069,NA
"1431","AFG",2016,2.2,18.02,520.267,79.784,2303.472,0.068,NA
"1432","AFG",2017,2.6,18.883,529.773,83.362,2338.779,0.067,NA
"1433","AFG",2018,1.2,18.336,499.799,89.369,2436.006,0.068,NA
"1434","AFG",2019,3.9,18.876,499.762,97.801,2589.41,0.07,NA
"1435","AFG",2020,-2.4,20.136,516.664,100.898,2588.961,0.073,NA
"1436","AFG",2021,-14.5,14.278,356.063,85.768,2138.87,0.055,NA
"1437","AFG",2022,-6.2,14.501,352.456,86.149,2093.93,0.05,NA
"1438","AFG",2023,2.7,17.329,410.933,91.668,2173.745,0.05,NA
"1439","BHR",2012,3.8,31.963,26438.673,57.226,47334.642,0.059,NA
"1440","BHR",2013,5.3,33.823,26989.76,61.28,48899.301,0.06,NA
"1441","BHR",2014,4.3,34.773,26451.797,65.034,49471.956,0.06,NA
"1442","BHR",2015,2.5,32.523,23734.055,67.284,49100.582,0.06,NA
"1443","BHR",2016,3.8,33.885,23800.001,70.514,49527.935,0.06,NA
"1444","BHR",2017,5,37.205,24784.769,75.333,50184.501,0.061,NA
"1445","BHR",2018,2.1,39.568,26324.407,78.15,51993.131,0.059,NA
"1446","BHR",2019,2.1,40.447,27259.744,83.98,56599.521,0.06,NA
"1447","BHR",2020,-5.9,35.838,24342.844,78.669,53436.032,0.057,NA
"1448","BHR",2021,4.4,40.84,27140.448,82.672,54939.776,0.053,NA
"1449","BHR",2022,6,46.68,30533.09,93.863,61394.855,0.054,NA
"1450","BHR",2023,3,46.08,29218.861,100.14,63497.708,0.054,NA
"1451","BHR",2024,3,47.812,29573.098,105.646,65344.834,0.054,NA
"1452","BHR",2025,3.2,49.535,29886.074,110.994,66966.504,0.054,NA
"1453","BHR",2026,2.9,51.694,30422.768,116.32,68455.443,0.054,NA
"1454","BHR",2027,2.8,53.999,30997.729,121.722,69873.915,0.054,NA
"1455","BHR",2028,2.8,56.495,31633.301,127.416,71344.152,0.054,NA
"1456","BHR",2029,2.9,59.235,32351.604,133.494,72908.242,0.054,NA
"1457","DJI",2012,4.8,1.901,2190.283,3.369,3880.829,0.003,NA
"1458","DJI",2013,5,2.044,2314.559,3.598,4073.123,0.004,NA
"1459","DJI",2014,7.2,2.221,2470.925,3.924,4365.973,0.004,NA
"1460","DJI",2015,7.3,2.424,2652.513,4.25,4649.454,0.004,NA
"1461","DJI",2016,7.1,2.605,2803.689,4.596,4946.164,0.004,NA
"1462","DJI",2017,5.5,2.763,2926.153,4.933,5225.282,0.004,NA
"1463","DJI",2018,4.8,2.913,3038.268,5.448,5681.89,0.004,NA
"1464","DJI",2019,5.5,3.089,3172.748,5.877,6036.474,0.004,NA
"1465","DJI",2020,1.3,3.185,3223.83,6.188,6263.205,0.004,NA
"1466","DJI",2021,4.5,3.386,3378.403,6.669,6654.407,0.004,NA
"1467","DJI",2022,3.9,3.726,3666.833,7.421,7303.853,0.004,NA
"1468","DJI",2023,7,4.011,3895.094,8.226,7988.555,0.004,NA
"1469","DJI",2024,6.5,4.334,4154.792,8.971,8600.896,0.005,NA
"1470","DJI",2025,6,4.665,4417.009,9.683,9168.626,0.005,NA
"1471","DJI",2026,5.5,5.041,4716.518,10.406,9735.864,0.005,NA
"1472","DJI",2027,5.5,5.426,5018.473,11.18,10339.767,0.005,NA
"1473","DJI",2028,5.5,5.846,5346.528,12.011,10985.054,0.005,NA
"1474","DJI",2029,5.5,6.235,5639.239,12.904,11670.745,0.005,NA
"1475","EGY",2012,2.2,294.482,3569.482,891.103,10801.247,0.913,NA
"1476","EGY",2013,3.3,303.194,3583.854,936.194,11066.123,0.913,NA
"1477","EGY",2014,2.9,321.634,3705.465,980.411,11295.056,0.909,NA
"1478","EGY",2015,4.4,350.119,3933.927,1032.654,11602.855,0.918,NA
"1479","EGY",2016,4.3,351.443,3862.011,1087.707,11952.822,0.929,NA
"1480","EGY",2017,4.2,246.826,2592.707,1153.591,12117.554,0.933,NA
"1481","EGY",2018,5.3,263.156,2710.158,1302.98,13418.954,0.99,NA
"1482","EGY",2019,5.5,317.894,3214.301,1437.312,14532.979,1.031,NA
"1483","EGY",2020,3.6,382.525,3802.438,1665.073,16551.424,1.197,NA
"1484","EGY",2021,3.3,423.3,4145.939,1728.601,16930.47,1.112,NA
"1485","EGY",2022,6.7,475.231,4587.172,1975.039,19064.082,1.146,NA
"1486","EGY",2023,3.8,393.828,3743.608,2123.027,20180.861,1.152,NA
"1487","EGY",2024,2.7,380.044,3541.75,2231.822,20799.054,1.147,NA
